Gene ID	Gene name
ILMN_1674908	HOXB5
ILMN_1654396	ITGB2
ILMN_1814998	
ILMN_1745501	DNALI1
ILMN_1698766	
ILMN_1761566	CYSTM1
ILMN_1701753	
ILMN_1811909	
ILMN_1783593	CCL13
ILMN_1655613	GSTA2
ILMN_1744929	PTGER1
ILMN_1684585	ACSL1
ILMN_2109416	NAPSB
ILMN_1743620	RARRES1
ILMN_2376108	PSMB9
ILMN_1672124	FAM198B
ILMN_2390919	FBLN2
ILMN_1785424	ABLIM1
ILMN_1699574	NRP1
ILMN_2066060	HLA-DRB6
ILMN_2053103	SLC40A1
ILMN_1661266	HLA-DQB1
ILMN_1729208	NGFRAP1
ILMN_1765578	TIPARP
ILMN_1670325	SLC47A1
ILMN_1760412	SHISA2
ILMN_1656920	CRIP1
ILMN_1660923	
ILMN_2316236	HOPX
ILMN_1722718	BMP2
ILMN_1699537	C9orf135
ILMN_2110908	MYC
ILMN_2329569	C9orf116
ILMN_1704961	ACTG1
ILMN_1808837	
ILMN_1698323	
ILMN_1813270	ELF5
ILMN_1654072	CX3CL1
ILMN_1701831	GSTA1
ILMN_2186137	RRAD
ILMN_2322806	
ILMN_1692188	GGTLC1
ILMN_1703864	SFTA2
ILMN_2184184	ANXA1
ILMN_1750278	
ILMN_2169966	TM4SF18
ILMN_1801307	TNFSF10
ILMN_1723884	ARF4
ILMN_2338452	SERPINA1
ILMN_2353161	MSLN
ILMN_1772964	CCL8
ILMN_2158003	KIAA1683
ILMN_1659075	HLA-DOA
ILMN_1784040	NAPSA
ILMN_2100209	
ILMN_1895128	SFTA3
ILMN_2351466	NTM
ILMN_1748751	C2CD4B
ILMN_1746517	KYNU
ILMN_1782937	
ILMN_1782412	IRX2
ILMN_1713124	AKR1C3
ILMN_1656369	C8orf4
ILMN_2054297	PTGS2
ILMN_1687757	
ILMN_1791534	
ILMN_2159694	HLA-DRB4
ILMN_2315044	FGG
